Home Ownership,Annual Income,Years in current job,Tax Liens,Number of Open Accounts,Years of Credit History,Maximum Open Credit,Number of Credit Problems,Bankruptcies,Purpose,Term,Current Loan Amount,Current Credit Balance,Monthly Debt,Credit Score,Credit Default,Credit Score Outlier,Credit Score NaN,Current Loan Amount Outlier,Maximum Open Credit Outlier,Annual Income NaN,Years in current job NaN,Bankruptcies NaN,Home Ownership Outlier,Years of Credit History Outlier,Monthly Debt Outlier,Home Ownership_Home Mortgage,Home Ownership_Own Home,Home Ownership_Rent,Purpose_business,Purpose_educational expenses,Purpose_entertainment,Purpose_needs,Purpose_other,Purpose_purchase,Purpose_renewable energy,Years in current Cat,Credit Score Cat,Monthly Income,Monthly Inc Debt Diff,Current Loan and Monthly Income Diff
Home Mortgage,1496288.0,7,0.0,15.0,16.3,1525062.0,0.0,0.0,needs,,541420.0,504450.0,26310.0,728.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,3.0,124690.66666666667,98380.66666666667,416729.3333333333
Rent,1168386.0,3,0.0,20.0,9.4,441716.0,0.0,0.0,needs,,334730.0,263606.0,25679.0,740.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4.0,97365.5,71686.5,237364.5
Home Mortgage,1168386.0,4,0.0,16.0,25.5,901384.0,0.0,0.0,needs,,306394.0,276355.0,35865.0,740.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,4.0,97365.5,61500.5,209028.5
Home Mortgage,1319094.0,10,0.0,12.0,20.3,1459194.0,0.0,0.0,needs,,536756.0,945155.0,26162.0,719.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,2.0,109924.5,83762.5,426831.5
Rent,1168386.0,10,0.0,10.0,19.1,829070.0,0.0,0.0,other,,112552.0,163970.0,20027.0,740.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,4.0,97365.5,77338.5,15186.5
Home Mortgage,1319645.0,8,0.0,26.0,20.2,1124156.0,0.0,0.0,needs,,309573.0,501923.0,28373.0,746.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,4.0,109970.41666666667,81597.41666666667,199602.5833333333
Home Mortgage,1304464.0,10,0.0,21.0,28.5,1017940.0,0.0,0.0,needs,,186318.0,711227.0,32720.0,741.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,4.0,108705.33333333333,75985.33333333333,77612.66666666667
Rent,1002706.0,4,1.0,8.0,13.3,175230.0,2.0,1.0,needs,,175230.0,24263.0,14874.0,730.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,3.0,83558.83333333333,68684.83333333333,91671.16666666667
Home Mortgage,1592010.0,7,0.0,9.0,19.7,609642.0,0.0,0.0,needs,,309573.0,323266.0,20431.0,740.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,4.0,132667.5,112236.5,176905.5
Rent,1168386.0,9,0.0,18.0,15.0,660440.0,0.0,0.0,needs,,346236.0,399836.0,23890.0,740.0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,4.0,97365.5,73475.5,248870.5
Rent,1390154.0,10,0.0,2.0,15.7,178860.0,0.0,0.0,other,,178860.0,1425.0,6117.0,731.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,3.0,115846.16666666667,109729.16666666667,63013.83333333333
Rent,873050.0,10,0.0,7.0,17.2,213356.0,0.0,0.0,other,,112332.0,175978.0,15787.0,699.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,1.0,72754.16666666667,56967.16666666667,39577.83333333333
Home Mortgage,1760559.0,3,0.0,8.0,23.8,365046.0,0.0,0.0,needs,,151470.0,87324.0,12881.0,744.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4.0,146713.25,133832.25,4756.75
Rent,1222897.0,0,0.0,9.0,12.9,396748.0,0.0,0.0,needs,,217844.0,182970.0,28636.0,738.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4.0,101908.08333333333,73272.08333333333,115935.91666666667
Home Mortgage,1128885.0,6,0.0,12.0,11.8,591096.0,0.0,0.0,needs,,222112.0,233301.0,17121.0,749.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,4.0,94073.75,76952.75,128038.25
Rent,1168386.0,0,0.0,5.0,11.9,428516.0,0.0,0.0,needs,,146168.0,126578.0,7031.0,740.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4.0,97365.5,90334.5,48802.5
Rent,809571.0,2,0.0,4.0,14.2,247126.0,0.0,0.0,other,,100430.0,32661.0,5606.0,728.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3.0,67464.25,61858.25,32965.75
Rent,421762.0,5,0.0,4.0,11.4,110990.0,0.0,0.0,other,,110990.0,41724.0,3655.0,697.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1.0,35146.833333333336,31491.833333333336,75843.16666666666
Rent,3694664.0,8,0.0,7.0,10.3,226974.0,0.0,0.0,purchase,,159896.0,165433.0,4187.0,732.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,3.0,307888.6666666667,303701.6666666667,-147992.6666666667
Rent,1168386.0,10,0.0,30.0,19.2,647900.0,0.0,0.0,needs,,310618.0,507509.0,36579.0,740.0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,4.0,97365.5,60786.5,213252.5
Home Mortgage,2038092.0,10,0.0,12.0,15.2,529320.0,1.0,1.0,needs,,529320.0,107958.0,17324.0,729.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,3.0,169841.0,152517.0,359479.0
Rent,1282956.0,10,0.0,8.0,17.0,607508.0,0.0,0.0,needs,,436920.0,340518.0,11440.0,713.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,2.0,106913.0,95473.0,330007.0
Home Mortgage,2396375.0,6,0.0,9.0,10.5,621544.0,1.0,1.0,needs,,621544.0,139859.0,33350.0,713.0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2.0,199697.91666666666,166347.91666666666,421846.0833333334
Own Home,1168386.0,3,0.0,21.0,22.6,1707816.0,0.0,0.0,purchase,,213972.0,376105.0,11798.0,740.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4.0,97365.5,85567.5,116606.5
Home Mortgage,1252917.0,8,0.0,10.0,16.0,269654.0,0.0,0.0,needs,,214258.0,71022.0,19525.0,738.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,4.0,104409.75,84884.75,109848.25
Own Home,551874.0,2,0.0,8.0,18.1,309573.0,0.0,0.0,needs,,309573.0,135261.0,7312.0,712.0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2.0,45989.5,38677.5,263583.5
Rent,4189500.0,2,0.0,24.0,22.9,2602292.0,0.0,0.0,needs,,309573.0,1685585.0,81346.0,747.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4.0,349125.0,267779.0,-39552.0
Rent,1168386.0,6,0.0,11.0,11.5,518320.0,0.0,0.0,needs,,269588.0,163837.0,18551.0,740.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,4.0,97365.5,78814.5,172222.5
Rent,1566949.0,6,0.0,7.0,18.0,928972.0,0.0,0.0,needs,,259204.0,470953.0,21676.0,750.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,4.0,130579.08333333333,108903.08333333333,128624.91666666667
Home Mortgage,557631.0,7,0.0,12.0,16.5,398046.0,0.0,0.0,other,,216304.0,141284.0,9201.0,710.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,2.0,46469.25,37268.25,169834.75
Own Home,579348.0,10,0.0,7.0,40.4,389598.0,0.0,0.0,needs,,227216.0,287337.0,8642.0,710.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,2.0,48279.0,39637.0,178937.0
Home Mortgage,1020547.0,1,0.0,7.0,10.2,180070.0,0.0,0.0,needs,,180070.0,82289.0,6506.0,705.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2.0,85045.58333333333,78539.58333333333,95024.41666666667
Own Home,391020.0,10,0.0,2.0,21.2,230670.0,0.0,0.0,needs,,85162.0,79496.0,4595.0,727.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,3.0,32585.0,27990.0,52577.0
Home Mortgage,1165992.0,7,0.0,9.0,23.1,647482.0,0.0,0.0,needs,,647482.0,438881.0,26040.0,716.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,2.0,97166.0,71126.0,550316.0
Home Mortgage,843638.0,10,0.0,13.0,25.1,745932.0,0.0,0.0,needs,,309573.0,152684.0,21723.0,739.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,4.0,70303.16666666667,48580.16666666667,239269.8333333333
Rent,1168386.0,7,0.0,11.0,17.5,204930.0,0.0,0.0,needs,,107844.0,115558.0,15960.0,740.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,4.0,97365.5,81405.5,10478.5
Rent,1168975.0,2,0.0,14.0,18.9,397386.0,0.0,0.0,needs,,271260.0,207632.0,21723.0,625.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-1.0,97414.58333333333,75691.58333333333,173845.4166666667
Rent,848084.0,5,0.0,6.0,15.9,629772.0,0.0,0.0,needs,,349140.0,295336.0,7053.0,729.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,3.0,70673.66666666667,63620.66666666667,278466.3333333333
Rent,1168386.0,10,0.0,8.0,16.6,433708.0,0.0,0.0,needs,,433708.0,159486.0,23176.0,740.0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,4.0,97365.5,74189.5,336342.5
Home Mortgage,1475293.0,10,0.0,20.0,25.1,556336.0,0.0,0.0,needs,,443696.0,230622.0,25941.0,725.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,2.0,122941.08333333333,97000.08333333333,320754.9166666667
Home Mortgage,1055659.0,10,0.0,10.0,16.5,1029226.0,0.0,0.0,needs,,222244.0,617766.0,15307.0,741.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,4.0,87971.58333333333,72664.58333333333,134272.4166666667
Home Mortgage,785688.0,5,0.0,7.0,19.4,191378.0,0.0,0.0,needs,,155584.0,37677.0,12112.0,722.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2.0,65474.0,53362.0,90110.0
Home Mortgage,1168386.0,10,0.0,19.0,44.5,891990.0,0.0,0.0,other,,661826.0,486096.0,31948.0,740.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,4.0,97365.5,65417.5,564460.5
Home Mortgage,1362319.0,3,0.0,7.0,21.5,509542.0,0.0,0.0,other,,140844.0,359081.0,22705.0,725.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.0,113526.58333333333,90821.58333333333,27317.41666666667
Own Home,1168386.0,10,0.0,16.0,18.4,1529440.0,0.0,0.0,needs,,353980.0,248330.0,32839.0,740.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,4.0,97365.5,64526.5,256614.5
Rent,1168386.0,10,0.0,8.0,9.5,700370.0,0.0,0.0,needs,,243188.0,285494.0,17779.0,740.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,4.0,97365.5,79586.5,145822.5
Rent,1705478.0,1,0.0,6.0,15.5,60764.0,0.0,0.0,needs,,56430.0,43814.0,13445.0,701.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2.0,142123.16666666666,128678.16666666666,-85693.16666666666
Home Mortgage,1168386.0,5,0.0,14.0,14.7,1029226.0,0.0,0.0,entertainment,,165022.0,845310.0,31724.0,740.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,4.0,97365.5,65641.5,67656.5
Home Mortgage,677901.0,0,0.0,11.0,11.3,215050.0,0.0,0.0,needs,,215050.0,124925.0,14292.0,741.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4.0,56491.75,42199.75,158558.25
Rent,2900730.0,10,0.0,9.0,28.6,783706.0,0.0,0.0,needs,,783706.0,176396.0,17308.0,669.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,0.0,241727.5,224419.5,541978.5
Home Mortgage,1125142.0,8,0.0,17.0,16.5,570548.0,0.0,0.0,needs,,393096.0,284810.0,22597.0,676.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,1.0,93761.83333333333,71164.83333333333,299334.1666666667
Home Mortgage,1168386.0,10,0.0,14.0,19.3,408980.0,1.0,0.0,needs,,408980.0,98496.0,22321.0,740.0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,4.0,97365.5,75044.5,311614.5
Home Mortgage,1391370.0,10,1.0,8.0,18.9,525998.0,2.0,1.0,needs,,343684.0,309814.0,14146.0,745.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,4.0,115947.5,101801.5,227736.5
Home Mortgage,269135.0,10,0.0,9.0,25.5,259644.0,0.0,0.0,needs,,86636.0,91485.0,3476.0,748.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,4.0,22427.916666666668,18951.916666666668,64208.08333333333
Home Mortgage,1232416.0,10,0.0,9.0,13.5,399234.0,1.0,1.0,purchase,,109780.0,124811.0,5238.0,724.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,2.0,102701.33333333333,97463.33333333333,7078.6666666666715
Own Home,1219078.0,6,0.0,8.0,9.9,370260.0,0.0,0.0,needs,,370260.0,207347.0,16864.0,669.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0.0,101589.83333333333,84725.83333333333,268670.1666666667
Home Mortgage,973313.0,10,0.0,9.0,19.1,458194.0,0.0,0.0,needs,,268334.0,336756.0,19563.0,716.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,2.0,81109.41666666667,61546.41666666667,187224.5833333333
Home Mortgage,689605.0,10,0.0,8.0,19.3,309573.0,1.0,1.0,needs,,309573.0,106533.0,17930.0,735.0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,3.0,57467.083333333336,39537.083333333336,252105.91666666666
Home Mortgage,1168386.0,10,0.0,18.0,20.1,1009118.0,0.0,0.0,needs,,643764.0,702449.0,38548.0,740.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,4.0,97365.5,58817.5,546398.5
Rent,1247236.0,5,0.0,6.0,14.2,309573.0,0.0,0.0,business,,309573.0,26467.0,6101.0,737.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,4.0,103936.33333333333,97835.33333333333,205636.6666666667
Rent,1168386.0,0,0.0,16.0,20.8,402292.0,0.0,0.0,needs,,309628.0,190399.0,27967.0,740.0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4.0,97365.5,69398.5,212262.5
Rent,1522888.0,10,0.0,17.0,18.5,698148.0,1.0,0.0,needs,,352660.0,320169.0,42260.0,732.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,3.0,126907.33333333333,84647.33333333333,225752.6666666667
Home Mortgage,1466857.0,2,0.0,6.0,18.1,804056.0,0.0,0.0,needs,,328548.0,683316.0,24570.0,673.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0,122238.08333333333,97668.08333333333,206309.9166666667
Home Mortgage,1320424.0,10,0.0,10.0,31.2,343948.0,0.0,0.0,other,,309573.0,228722.0,30370.0,715.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,2.0,110035.33333333333,79665.33333333333,199537.6666666667
Home Mortgage,1776671.0,9,0.0,15.0,30.7,683584.0,0.0,0.0,needs,,559020.0,466393.0,45305.0,695.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,1.0,148055.91666666666,102750.91666666666,410964.0833333334
Rent,1168386.0,3,0.0,10.0,11.9,558118.0,0.0,0.0,needs,,132858.0,155211.0,6712.0,740.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4.0,97365.5,90653.5,35492.5
Home Mortgage,1912920.0,0,0.0,9.0,15.4,168278.0,0.0,0.0,business,,132902.0,79344.0,3954.0,715.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2.0,159410.0,155456.0,-26508.0
Home Mortgage,2150686.0,10,0.0,9.0,36.9,204028.0,0.0,0.0,other,,26334.0,143792.0,4875.0,640.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,0.0,179223.83333333334,174348.83333333334,-152889.83333333334
Home Mortgage,861308.0,10,0.0,6.0,20.7,1132406.0,0.0,0.0,needs,,309573.0,755972.0,18662.0,730.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,3.0,71775.66666666667,53113.66666666667,237797.3333333333
Home Mortgage,2706531.0,3,0.0,20.0,15.1,779328.0,0.0,0.0,needs,,647658.0,558638.0,30674.0,635.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0,225544.25,194870.25,422113.75
Own Home,1168386.0,9,0.0,8.0,14.4,1176978.0,0.0,0.0,needs,,743050.0,756257.0,21517.0,740.0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,4.0,97365.5,75848.5,645684.5
Home Mortgage,1064646.0,0,0.0,9.0,21.7,476168.0,0.0,0.0,needs,,224136.0,350797.0,11711.0,720.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2.0,88720.5,77009.5,135415.5
Rent,476957.0,5,0.0,10.0,11.9,181302.0,0.0,0.0,needs,,132550.0,84550.0,8148.0,740.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,4.0,39746.416666666664,31598.416666666664,92803.58333333334
Rent,925946.0,7,0.0,11.0,15.6,346214.0,0.0,0.0,other,,346214.0,116508.0,20602.0,619.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,-1.0,77162.16666666667,56560.16666666667,269051.8333333333
Home Mortgage,1781060.0,10,0.0,13.0,15.9,385594.0,0.0,0.0,needs,,222948.0,297046.0,33840.0,741.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,4.0,148421.66666666666,114581.66666666666,74526.33333333334
Home Mortgage,790742.0,2,0.0,4.0,24.8,217998.0,0.0,0.0,purchase,,217998.0,1577.0,468.0,748.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4.0,65895.16666666667,65427.16666666667,152102.8333333333
Home Mortgage,834233.0,3,0.0,18.0,22.9,1160962.0,0.0,0.0,needs,,98208.0,189506.0,21690.0,723.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2.0,69519.41666666667,47829.41666666667,28688.58333333333
Rent,8923844.0,3,0.0,15.0,17.2,1452000.0,0.0,0.0,needs,,670428.0,1084710.0,62095.0,723.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2.0,743653.6666666666,681558.6666666666,-73225.66666666663
Rent,1168386.0,2,0.0,10.0,20.2,433400.0,0.0,0.0,needs,,433400.0,297464.0,21519.0,740.0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4.0,97365.5,75846.5,336034.5
Home Mortgage,1168386.0,5,0.0,9.0,15.7,97834.0,0.0,0.0,needs,,65208.0,66576.0,19859.0,740.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,4.0,97365.5,77506.5,-32157.5
Rent,1168386.0,10,0.0,14.0,26.7,651442.0,0.0,0.0,needs,,449460.0,458527.0,17597.0,740.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,4.0,97365.5,79768.5,352094.5
Own Home,1168386.0,5,0.0,16.0,20.2,2136420.0,0.0,0.0,needs,,436744.0,444676.0,27700.0,740.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,4.0,97365.5,69665.5,339378.5
Rent,1175454.0,2,0.0,4.0,7.4,223124.0,1.0,1.0,needs,,223124.0,8588.0,11069.0,703.0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2.0,97954.5,86885.5,125169.5
Home Mortgage,1014790.0,10,0.0,9.0,14.1,490050.0,1.0,1.0,needs,,340582.0,309795.0,11670.0,737.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,4.0,84565.83333333333,72895.83333333333,256016.1666666667
Home Mortgage,2093971.0,10,0.0,7.0,22.3,330638.0,0.0,0.0,needs,,330638.0,183388.0,8324.0,724.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,2.0,174497.58333333334,166173.58333333334,156140.41666666666
Rent,586701.0,8,0.0,6.0,23.3,284878.0,0.0,0.0,needs,,284878.0,106818.0,3447.0,707.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,2.0,48891.75,45444.75,235986.25
Own Home,789697.0,4,0.0,13.0,18.5,1104972.0,0.0,0.0,needs,,261250.0,189905.0,14550.0,751.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,-1.0,65808.08333333333,51258.08333333333,195441.9166666667
Home Mortgage,1168386.0,3,0.0,7.0,32.1,122342.0,0.0,0.0,needs,,87252.0,28101.0,754.0,740.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4.0,97365.5,96611.5,-10113.5
Own Home,1168386.0,3,0.0,8.0,15.7,764478.0,0.0,0.0,needs,,355586.0,382945.0,7451.0,740.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4.0,97365.5,89914.5,258220.5
Rent,999552.0,10,0.0,7.0,17.2,966416.0,0.0,0.0,needs,,567006.0,611781.0,24073.0,731.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,3.0,83296.0,59223.0,483710.0
Home Mortgage,2279449.0,6,0.0,12.0,8.6,630784.0,0.0,0.0,needs,,313148.0,217360.0,20325.0,747.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,4.0,189954.08333333334,169629.08333333334,123193.91666666666
Rent,939588.0,0,0.0,15.0,17.6,634414.0,0.0,0.0,business,,215864.0,106837.0,13475.0,742.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4.0,78299.0,64824.0,137565.0
Rent,578835.0,10,0.0,7.0,28.6,145222.0,1.0,1.0,other,,145222.0,37544.0,12204.0,723.0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,2.0,48236.25,36032.25,96985.75
Rent,1264146.0,10,0.0,18.0,15.5,954998.0,0.0,0.0,needs,,270226.0,317528.0,30972.0,744.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,4.0,105345.5,74373.5,164880.5
Rent,1168386.0,0,0.0,13.0,13.1,1656952.0,0.0,0.0,needs,,350372.0,868623.0,24382.0,740.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4.0,97365.5,72983.5,253006.5
Own Home,2823495.0,2,0.0,6.0,36.6,834856.0,0.0,0.0,needs,,174372.0,40375.0,21882.0,751.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,-1.0,235291.25,213409.25,-60919.25
Home Mortgage,1445216.0,10,0.0,11.0,21.0,1040072.0,0.0,0.0,needs,,440880.0,689852.0,23725.0,698.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,1.0,120434.66666666667,96709.66666666667,320445.3333333333
Rent,1168386.0,3,0.0,15.0,16.8,755722.0,0.0,0.0,needs,,272140.0,532589.0,18208.0,740.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4.0,97365.5,79157.5,174774.5
Home Mortgage,1168386.0,8,0.0,9.0,27.1,409662.0,0.0,0.0,needs,,258676.0,345667.0,15340.0,740.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,4.0,97365.5,82025.5,161310.5
Rent,1168386.0,10,0.0,12.0,12.2,499466.0,0.0,0.0,needs,,409134.0,345952.0,16211.0,740.0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,4.0,97365.5,81154.5,311768.5
Home Mortgage,721601.0,10,0.0,9.0,25.4,167640.0,0.0,0.0,other,,132308.0,110466.0,5526.0,716.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,2.0,60133.416666666664,54607.416666666664,72174.58333333334
Rent,796480.0,9,0.0,9.0,28.5,704154.0,0.0,0.0,needs,,109802.0,90003.0,15797.0,743.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,4.0,66373.33333333333,50576.33333333333,43428.66666666667
Rent,1168386.0,0,0.0,3.0,10.2,95876.0,0.0,0.0,purchase,,95876.0,5890.0,3616.0,740.0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4.0,97365.5,93749.5,-1489.5
Rent,1168386.0,6,0.0,13.0,12.0,407000.0,0.0,0.0,needs,,313082.0,307211.0,9721.0,740.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,4.0,97365.5,87644.5,215716.5
Home Mortgage,1156131.0,3,0.0,9.0,31.7,2202640.0,0.0,0.0,purchase,,81576.0,405175.0,11629.0,749.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4.0,96344.25,84715.25,-14768.25
